timestamp_ms,x,y,event_type,button,dx,dy
695625466,1564,1404,move,,0,0
695625474,1565,1411,move,,0,0
695625482,1565,1417,move,,0,0
695625490,1565,1423,move,,0,0
695625498,1565,1429,move,,0,0
695625506,1565,1435,move,,0,0
695625514,1565,1442,move,,0,0
695625522,1565,1448,move,,0,0
695625530,1565,1456,move,,0,0
695625538,1567,1464,move,,0,0
695625546,1567,1472,move,,0,0
695625554,1568,1481,move,,0,0
695625562,1569,1489,move,,0,0
695625570,1571,1498,move,,0,0
695625578,1572,1504,move,,0,0
695625586,1575,1513,move,,0,0
695625594,1578,1520,move,,0,0
695625602,1580,1526,move,,0,0
695625610,1583,1531,move,,0,0
695625618,1586,1538,move,,0,0
695625626,1588,1543,move,,0,0
695625634,1591,1548,move,,0,0
695625642,1593,1553,move,,0,0
695625650,1596,1558,move,,0,0
695625658,1598,1561,move,,0,0
695625666,1600,1565,move,,0,0
695625674,1602,1568,move,,0,0
695625682,1606,1571,move,,0,0
695625690,1608,1574,move,,0,0
695625698,1611,1576,move,,0,0
695625706,1613,1578,move,,0,0
695625714,1616,1580,move,,0,0
695625722,1618,1581,move,,0,0
695625730,1618,1582,move,,0,0
695625738,1619,1582,move,,0,0
695625746,1620,1582,move,,0,0
695625794,1621,1582,move,,0,0
695625810,1622,1582,move,,0,0
695625826,1623,1582,move,,0,0
695625834,1623,1581,move,,0,0
695625842,1624,1581,move,,0,0
695625850,1624,1580,move,,0,0
695625890,1624,1580,move,,0,0
695625898,1625,1580,move,,0,0
695625914,1625,1579,move,,0,0
695625922,1626,1579,move,,0,0
695625970,1626,1579,click_down,left,0,0
695626026,1626,1579,click_up,left,0,0
695626178,1626,1578,move,,0,0
695626194,1626,1577,move,,0,0
695626203,1626,1576,move,,0,0
695626210,1626,1575,move,,0,0
695626218,1625,1574,move,,0,0
695626226,1624,1573,move,,0,0
695626234,1622,1570,move,,0,0
695626242,1620,1567,move,,0,0
695626250,1616,1562,move,,0,0
695626258,1609,1555,move,,0,0
695626266,1599,1544,move,,0,0
695626274,1588,1530,move,,0,0
695626282,1575,1515,move,,0,0
695626299,1559,1498,move,,0,0
695626299,1537,1472,move,,0,0
695626307,1512,1445,move,,0,0
695626314,1488,1418,move,,0,0
695626322,1463,1388,move,,0,0
695626330,1438,1362,move,,0,0
695626338,1416,1336,move,,0,0
695626346,1399,1314,move,,0,0
695626354,1383,1293,move,,0,0
695626362,1371,1276,move,,0,0
695626370,1359,1256,move,,0,0
695626378,1346,1236,move,,0,0
695626386,1333,1216,move,,0,0
695626394,1320,1195,move,,0,0
695626402,1305,1174,move,,0,0
695626410,1283,1148,move,,0,0
695626418,1259,1121,move,,0,0
695626426,1236,1101,move,,0,0
695626434,1219,1087,move,,0,0
695626442,1204,1075,move,,0,0
695626450,1192,1066,move,,0,0
695626458,1181,1058,move,,0,0
695626466,1172,1052,move,,0,0
695626474,1163,1046,move,,0,0
695626482,1152,1038,move,,0,0
695626490,1141,1030,move,,0,0
695626498,1128,1022,move,,0,0
695626506,1112,1014,move,,0,0
695626514,1095,1004,move,,0,0
695626522,1076,993,move,,0,0
695626530,1056,983,move,,0,0
695626538,1037,972,move,,0,0
695626546,1014,960,move,,0,0
695626554,987,948,move,,0,0
695626562,961,936,move,,0,0
695626570,934,923,move,,0,0
695626578,907,911,move,,0,0
695626586,880,896,move,,0,0
695626594,849,881,move,,0,0
695626602,818,865,move,,0,0
695626610,787,850,move,,0,0
695626618,751,831,move,,0,0
695626626,715,809,move,,0,0
695626634,675,787,move,,0,0
695626642,636,767,move,,0,0
695626650,593,744,move,,0,0
695626658,554,725,move,,0,0
695626666,518,706,move,,0,0
695626674,483,687,move,,0,0
695626682,452,671,move,,0,0
695626690,424,657,move,,0,0
695626698,400,643,move,,0,0
695626706,381,632,move,,0,0
695626714,366,622,move,,0,0
695626722,351,614,move,,0,0
695626730,338,606,move,,0,0
695626738,327,598,move,,0,0
695626746,318,592,move,,0,0
695626754,311,588,move,,0,0
695626762,306,584,move,,0,0
695626770,303,582,move,,0,0
695626778,302,580,move,,0,0
695626786,301,579,move,,0,0
695626794,300,578,move,,0,0
695626802,299,577,move,,0,0
695626818,298,576,move,,0,0
695626858,298,575,move,,0,0
695626882,298,574,move,,0,0
695626890,298,574,move,,0,0
695626898,299,574,move,,0,0
695626906,300,574,move,,0,0
695626914,301,573,move,,0,0
695626922,302,573,move,,0,0
695626930,304,573,move,,0,0
695626938,306,573,move,,0,0
695626946,308,573,move,,0,0
695626954,311,573,move,,0,0
695626962,315,573,move,,0,0
695626970,318,573,move,,0,0
695626978,320,573,move,,0,0
695626986,323,573,move,,0,0
695626994,325,573,move,,0,0
695627002,328,573,move,,0,0
695627010,330,573,move,,0,0
695627018,332,573,move,,0,0
695627026,334,573,move,,0,0
695627034,336,573,move,,0,0
695627043,338,573,move,,0,0
695627050,339,573,move,,0,0
695627058,340,573,move,,0,0
695627066,341,573,move,,0,0
695627074,342,573,move,,0,0
695627114,343,573,move,,0,0
695627258,344,573,move,,0,0
695627306,345,573,move,,0,0
695627322,345,572,move,,0,0
695627330,345,572,move,,0,0
695627346,345,571,move,,0,0
695627362,346,571,move,,0,0
695627386,346,570,move,,0,0
695627986,347,570,move,,0,0
695635890,347,569,move,,0,0
695635898,344,568,move,,0,0
695635906,344,568,move,,0,0
695635914,343,568,move,,0,0
695635938,342,568,move,,0,0
695635946,342,568,move,,0,0
695635954,342,570,move,,0,0
695635962,342,572,move,,0,0
695635970,342,574,move,,0,0
695635978,342,576,move,,0,0
695635986,342,578,move,,0,0
695635994,342,580,move,,0,0
695636002,342,582,move,,0,0
695636010,342,583,move,,0,0
695636018,342,585,move,,0,0
695636026,342,587,move,,0,0
695636035,342,589,move,,0,0
695636042,342,592,move,,0,0
695636050,342,596,move,,0,0
695636058,342,598,move,,0,0
695636066,342,601,move,,0,0
695636074,343,605,move,,0,0
695636082,344,610,move,,0,0
695636090,345,615,move,,0,0
695636098,347,619,move,,0,0
695636106,348,626,move,,0,0
695636114,351,634,move,,0,0
695636122,354,643,move,,0,0
695636130,355,652,move,,0,0
695636138,358,662,move,,0,0
695636146,361,673,move,,0,0
695636154,362,681,move,,0,0
695636162,364,688,move,,0,0
695636170,365,694,move,,0,0
695636178,367,699,move,,0,0
695636186,369,702,move,,0,0
695636194,370,706,move,,0,0
695636202,371,710,move,,0,0
695636210,372,713,move,,0,0
695636218,374,717,move,,0,0
695636226,375,720,move,,0,0
695636234,376,723,move,,0,0
695636242,377,727,move,,0,0
695636250,379,729,move,,0,0
695636258,380,732,move,,0,0
695636266,381,734,move,,0,0
695636274,382,737,move,,0,0
695636282,383,741,move,,0,0
695636290,385,745,move,,0,0
695636298,388,750,move,,0,0
695636306,390,755,move,,0,0
695636314,394,762,move,,0,0
695636323,399,771,move,,0,0
695636330,405,780,move,,0,0
695636338,411,789,move,,0,0
695636346,420,800,move,,0,0
695636354,430,812,move,,0,0
695636362,443,823,move,,0,0
695636370,458,835,move,,0,0
695636378,475,847,move,,0,0
695636386,495,861,move,,0,0
695636394,524,881,move,,0,0
695636402,557,905,move,,0,0
695636410,597,930,move,,0,0
695636418,641,956,move,,0,0
695636426,689,982,move,,0,0
695636434,737,1009,move,,0,0
695636442,788,1033,move,,0,0
695636451,842,1058,move,,0,0
695636458,897,1082,move,,0,0
695636466,956,1107,move,,0,0
695636474,1018,1133,move,,0,0
695636482,1080,1155,move,,0,0
695636490,1142,1178,move,,0,0
695636498,1199,1197,move,,0,0
695636506,1252,1213,move,,0,0
695636514,1305,1229,move,,0,0
695636522,1355,1244,move,,0,0
695636530,1399,1257,move,,0,0
695636538,1441,1272,move,,0,0
695636546,1479,1286,move,,0,0
695636554,1517,1300,move,,0,0
695636562,1551,1314,move,,0,0
695636570,1580,1324,move,,0,0
695636578,1606,1334,move,,0,0
695636586,1625,1341,move,,0,0
695636594,1641,1347,move,,0,0
695636602,1658,1354,move,,0,0
695636610,1672,1362,move,,0,0
695636618,1685,1369,move,,0,0
695636626,1698,1375,move,,0,0
695636634,1709,1381,move,,0,0
695636642,1716,1385,move,,0,0
695636650,1721,1389,move,,0,0
695636658,1723,1391,move,,0,0
695636666,1725,1393,move,,0,0
695636674,1726,1396,move,,0,0
695636682,1727,1398,move,,0,0
695636691,1729,1400,move,,0,0
695636698,1731,1403,move,,0,0
695636706,1732,1406,move,,0,0
695636714,1733,1408,move,,0,0
695636722,1734,1410,move,,0,0
695636731,1734,1412,move,,0,0
695636738,1734,1413,move,,0,0
695636746,1734,1415,move,,0,0
695636754,1734,1417,move,,0,0
695636762,1733,1419,move,,0,0
695636771,1733,1422,move,,0,0
695636779,1733,1426,move,,0,0
695636786,1733,1429,move,,0,0
695636794,1733,1433,move,,0,0
695636802,1733,1436,move,,0,0
695636810,1733,1440,move,,0,0
695636818,1733,1443,move,,0,0
695636826,1734,1446,move,,0,0
695636834,1735,1448,move,,0,0
695636842,1736,1452,move,,0,0
695636850,1737,1455,move,,0,0
695636858,1738,1458,move,,0,0
695636866,1741,1463,move,,0,0
695636878,1743,1470,move,,0,0
695636890,1746,1476,move,,0,0
695636891,1748,1481,move,,0,0
695636898,1751,1486,move,,0,0
695636906,1753,1491,move,,0,0
695636914,1754,1495,move,,0,0
695636922,1756,1498,move,,0,0
695636932,1757,1501,move,,0,0
695636938,1758,1505,move,,0,0
695636946,1759,1508,move,,0,0
695636954,1760,1511,move,,0,0
695636963,1761,1514,move,,0,0
695636973,1761,1516,move,,0,0
695636982,1761,1518,move,,0,0
695636992,1761,1520,move,,0,0
695636995,1761,1522,move,,0,0
695637011,1761,1523,move,,0,0
695637014,1760,1524,move,,0,0
695637022,1760,1525,move,,0,0
695637029,1759,1526,move,,0,0
695637040,1758,1526,move,,0,0
695637056,1757,1527,move,,0,0
695637058,1756,1528,move,,0,0
695637074,1755,1528,move,,0,0
695637114,1754,1528,move,,0,0
695637122,1754,1526,move,,0,0
695637133,1754,1524,move,,0,0
695637146,1754,1521,move,,0,0
695637147,1754,1515,move,,0,0
695637154,1755,1505,move,,0,0
695637166,1756,1491,move,,0,0
695637174,1760,1475,move,,0,0
695637181,1765,1456,move,,0,0
695637186,1768,1436,move,,0,0
695637194,1773,1413,move,,0,0
695637202,1780,1381,move,,0,0
695637210,1789,1345,move,,0,0
695637218,1801,1300,move,,0,0
695637226,1817,1251,move,,0,0
695637234,1832,1202,move,,0,0
695637242,1851,1148,move,,0,0
695637250,1870,1095,move,,0,0
695637258,1892,1037,move,,0,0
695637266,1917,978,move,,0,0
695637274,1939,924,move,,0,0
695637282,1963,873,move,,0,0
695637290,1987,822,move,,0,0
695637298,2010,778,move,,0,0
695637306,2032,739,move,,0,0
695637314,2054,703,move,,0,0
695637322,2070,671,move,,0,0
695637331,2084,644,move,,0,0
695637338,2096,621,move,,0,0
695637346,2105,599,move,,0,0
695637354,2114,577,move,,0,0
695637362,2124,551,move,,0,0
695637370,2132,526,move,,0,0
695637378,2140,501,move,,0,0
695637386,2145,481,move,,0,0
695637394,2150,460,move,,0,0
695637402,2153,440,move,,0,0
695637410,2156,422,move,,0,0
695637418,2160,404,move,,0,0
695637426,2161,386,move,,0,0
695637434,2165,368,move,,0,0
695637442,2168,351,move,,0,0
695637450,2171,335,move,,0,0
695637458,2174,321,move,,0,0
695637466,2176,305,move,,0,0
695637474,2178,291,move,,0,0
695637482,2179,278,move,,0,0
695637490,2181,266,move,,0,0
695637498,2182,256,move,,0,0
695637506,2183,247,move,,0,0
695637514,2185,241,move,,0,0
695637522,2185,236,move,,0,0
695637530,2186,233,move,,0,0
695637538,2186,230,move,,0,0
695637546,2187,227,move,,0,0
695637554,2187,225,move,,0,0
695637562,2188,223,move,,0,0
695637570,2188,219,move,,0,0
695637578,2188,216,move,,0,0
695637586,2188,213,move,,0,0
695637594,2188,208,move,,0,0
695637602,2188,204,move,,0,0
695637610,2189,199,move,,0,0
695637618,2190,195,move,,0,0
695637626,2191,190,move,,0,0
695637634,2194,185,move,,0,0
695637642,2195,182,move,,0,0
695637650,2197,179,move,,0,0
695637658,2198,175,move,,0,0
695637666,2199,173,move,,0,0
695637674,2201,170,move,,0,0
695637682,2202,168,move,,0,0
695637690,2204,166,move,,0,0
695637698,2205,162,move,,0,0
695637706,2207,159,move,,0,0
695637714,2209,156,move,,0,0
695637722,2212,152,move,,0,0
695637730,2214,149,move,,0,0
695637738,2216,146,move,,0,0
695637746,2220,141,move,,0,0
695637754,2223,137,move,,0,0
695637762,2225,134,move,,0,0
695637770,2228,130,move,,0,0
695637778,2230,127,move,,0,0
695637786,2232,124,move,,0,0
695637794,2234,120,move,,0,0
695637802,2235,118,move,,0,0
695637810,2236,116,move,,0,0
695637818,2238,113,move,,0,0
695637826,2239,111,move,,0,0
695637834,2240,109,move,,0,0
695637842,2241,106,move,,0,0
695637850,2242,104,move,,0,0
695637858,2243,100,move,,0,0
695637866,2244,98,move,,0,0
695637874,2244,96,move,,0,0
695637882,2245,94,move,,0,0
695637890,2245,92,move,,0,0
695637898,2245,91,move,,0,0
695637906,2245,91,move,,0,0
695637914,2245,90,move,,0,0
695637922,2245,89,move,,0,0
695637930,2245,88,move,,0,0
695638082,2245,88,click_down,left,0,0
695638098,2245,87,move,,0,0
695638130,2245,86,move,,0,0
695638146,2245,85,move,,0,0
695638162,2245,85,move,,0,0
695638162,2245,85,click_up,left,0,0
695638306,2245,85,move,,0,0
695638354,2245,85,move,,0,0
695638370,2245,86,move,,0,0
695638378,2245,87,move,,0,0
695638386,2244,88,move,,0,0
695638394,2243,89,move,,0,0
695638402,2242,91,move,,0,0
695638410,2240,92,move,,0,0
695638418,2238,94,move,,0,0
695638426,2236,96,move,,0,0
695638434,2234,98,move,,0,0
695638442,2231,100,move,,0,0
695638450,2227,103,move,,0,0
695638458,2224,105,move,,0,0
695638466,2220,108,move,,0,0
695638474,2215,111,move,,0,0
695638482,2210,115,move,,0,0
695638490,2205,118,move,,0,0
695638498,2200,122,move,,0,0
695638506,2193,127,move,,0,0
695638514,2186,129,move,,0,0
695638522,2179,134,move,,0,0
695638530,2174,137,move,,0,0
695638538,2167,142,move,,0,0
695638546,2160,146,move,,0,0
695638554,2155,150,move,,0,0
695638562,2148,154,move,,0,0
695638570,2141,158,move,,0,0
695638578,2134,162,move,,0,0
695638586,2126,168,move,,0,0
695638594,2121,172,move,,0,0
695638602,2116,176,move,,0,0
695638610,2110,181,move,,0,0
695638618,2105,185,move,,0,0
695638626,2102,189,move,,0,0
695638634,2097,193,move,,0,0
695638642,2091,197,move,,0,0
695638650,2088,200,move,,0,0
695638658,2085,202,move,,0,0
695638666,2084,203,move,,0,0
695638674,2083,203,move,,0,0
695638858,2082,203,move,,0,0
695638866,2079,203,move,,0,0
695638874,2071,204,move,,0,0
695638882,2059,208,move,,0,0
695638890,2046,211,move,,0,0
695638898,2034,215,move,,0,0
695638906,2021,220,move,,0,0
695638914,2009,225,move,,0,0
695638922,1998,231,move,,0,0
695638930,1987,239,move,,0,0
695638938,1975,250,move,,0,0
695638946,1964,263,move,,0,0
695638954,1951,278,move,,0,0
695638962,1936,298,move,,0,0
695638970,1917,324,move,,0,0
695638978,1895,350,move,,0,0
695638986,1870,380,move,,0,0
695638994,1842,411,move,,0,0
695639002,1811,439,move,,0,0
695639010,1777,468,move,,0,0
695639018,1740,493,move,,0,0
695639026,1705,509,move,,0,0
695639034,1673,518,move,,0,0
695639042,1644,518,move,,0,0
695639050,1621,515,move,,0,0
695639058,1602,507,move,,0,0
695639066,1589,497,move,,0,0
695639074,1583,486,move,,0,0
695639082,1581,481,move,,0,0
695639090,1580,479,move,,0,0
695639098,1579,478,move,,0,0
695639242,1579,477,move,,0,0
695639250,1579,476,move,,0,0
695639258,1580,476,move,,0,0
695639266,1584,474,move,,0,0
695639274,1588,474,move,,0,0
695639282,1591,474,move,,0,0
695639290,1593,474,move,,0,0
695639298,1595,474,move,,0,0
695639306,1597,474,move,,0,0
695639314,1598,477,move,,0,0
695639322,1598,480,move,,0,0
695639330,1598,484,move,,0,0
695639338,1598,490,move,,0,0
695639346,1598,498,move,,0,0
695639354,1598,505,move,,0,0
695639362,1598,509,move,,0,0
695639370,1599,514,move,,0,0
695639378,1601,518,move,,0,0
695639386,1604,522,move,,0,0
695639394,1607,524,move,,0,0
695639402,1612,526,move,,0,0
695639410,1615,526,move,,0,0
695639418,1619,526,move,,0,0
695639426,1622,526,move,,0,0
695639434,1624,526,move,,0,0
695639442,1625,524,move,,0,0
695639450,1626,523,move,,0,0
695639458,1627,522,move,,0,0
695639466,1628,521,move,,0,0
695639474,1628,520,move,,0,0
695639482,1630,518,move,,0,0
695639490,1632,516,move,,0,0
695639498,1636,514,move,,0,0
695639506,1639,511,move,,0,0
695639514,1644,508,move,,0,0
695639522,1651,503,move,,0,0
695639530,1660,499,move,,0,0
695639538,1671,494,move,,0,0
695639546,1683,488,move,,0,0
695639554,1698,481,move,,0,0
695639562,1713,475,move,,0,0
695639570,1727,467,move,,0,0
695639578,1742,459,move,,0,0
695639586,1755,451,move,,0,0
695639594,1768,441,move,,0,0
695639602,1781,431,move,,0,0
695639610,1796,418,move,,0,0
695639618,1811,402,move,,0,0
695639626,1830,382,move,,0,0
695639634,1856,352,move,,0,0
695639642,1882,318,move,,0,0
695639650,1912,284,move,,0,0
695639658,1943,252,move,,0,0
695639666,1970,225,move,,0,0
695639674,1996,203,move,,0,0
695639682,2025,183,move,,0,0
695639690,2049,169,move,,0,0
695639698,2067,161,move,,0,0
695639706,2084,154,move,,0,0
695639714,2097,148,move,,0,0
695639722,2106,144,move,,0,0
695639730,2111,141,move,,0,0
695639738,2114,138,move,,0,0
695639746,2116,136,move,,0,0
695639754,2118,133,move,,0,0
695639762,2119,130,move,,0,0
695639770,2120,128,move,,0,0
695639778,2123,126,move,,0,0
695639787,2125,124,move,,0,0
695639794,2127,122,move,,0,0
695639802,2129,120,move,,0,0
695639810,2132,117,move,,0,0
695639818,2136,115,move,,0,0
695639826,2140,113,move,,0,0
695639834,2145,110,move,,0,0
695639842,2152,107,move,,0,0
695639850,2159,103,move,,0,0
695639858,2164,99,move,,0,0
695639866,2169,97,move,,0,0
695639874,2173,95,move,,0,0
695639882,2176,94,move,,0,0
695639890,2178,93,move,,0,0
695639898,2179,93,move,,0,0
695639906,2180,93,move,,0,0
695639914,2181,93,move,,0,0
695639930,2181,93,move,,0,0
695639938,2181,93,move,,0,0
695639946,2181,95,move,,0,0
695639954,2181,98,move,,0,0
695639962,2181,101,move,,0,0
695639970,2181,106,move,,0,0
695639978,2181,109,move,,0,0
695639986,2181,114,move,,0,0
695639994,2181,117,move,,0,0
695640002,2181,120,move,,0,0
695640010,2181,123,move,,0,0
695640018,2181,126,move,,0,0
695640026,2181,128,move,,0,0
695640034,2181,130,move,,0,0
695640042,2181,132,move,,0,0
695640050,2181,134,move,,0,0
695640058,2181,136,move,,0,0
695640066,2181,139,move,,0,0
695640074,2181,143,move,,0,0
695640082,2179,146,move,,0,0
695640090,2179,149,move,,0,0
695640098,2179,152,move,,0,0
695640106,2179,155,move,,0,0
695640114,2179,159,move,,0,0
695640122,2179,161,move,,0,0
695640130,2179,162,move,,0,0
695640138,2179,164,move,,0,0
695640146,2179,165,move,,0,0
695640154,2179,166,move,,0,0
695640162,2179,167,move,,0,0
695640170,2179,168,move,,0,0
695640186,2179,169,move,,0,0
695640330,2179,169,click_down,left,0,0
695640418,2179,169,click_up,left,0,0
695643106,2179,169,move,,0,0
695643114,2177,172,move,,0,0
695643122,2174,175,move,,0,0
695643130,2172,180,move,,0,0
695643138,2169,187,move,,0,0
695643146,2166,197,move,,0,0
695643154,2162,208,move,,0,0
695643162,2157,220,move,,0,0
695643170,2154,233,move,,0,0
695643178,2149,245,move,,0,0
695643186,2143,260,move,,0,0
695643194,2136,275,move,,0,0
695643202,2129,291,move,,0,0
695643210,2121,308,move,,0,0
695643218,2113,325,move,,0,0
695643226,2104,343,move,,0,0
695643234,2098,362,move,,0,0
695643242,2089,383,move,,0,0
695643250,2082,404,move,,0,0
695643258,2072,430,move,,0,0
695643266,2064,455,move,,0,0
695643274,2056,480,move,,0,0
695643282,2049,505,move,,0,0
695643290,2044,523,move,,0,0
695643298,2039,541,move,,0,0
695643306,2034,558,move,,0,0
695643314,2031,572,move,,0,0
695643322,2028,583,move,,0,0
695643330,2026,593,move,,0,0
695643338,2025,601,move,,0,0
695643346,2022,610,move,,0,0
695643354,2021,617,move,,0,0
695643362,2019,625,move,,0,0
695643370,2019,635,move,,0,0
695643378,2019,647,move,,0,0
695643386,2019,661,move,,0,0
695643394,2019,679,move,,0,0
695643402,2019,699,move,,0,0
695643410,2020,721,move,,0,0
695643418,2020,742,move,,0,0
695643426,2022,767,move,,0,0
695643434,2022,792,move,,0,0
695643442,2022,821,move,,0,0
695643450,2022,850,move,,0,0
695643458,2022,878,move,,0,0
695643466,2022,907,move,,0,0
695643474,2021,937,move,,0,0
695643482,2019,963,move,,0,0
695643490,2017,989,move,,0,0
695643498,2015,1015,move,,0,0
695643506,2013,1036,move,,0,0
695643514,2012,1056,move,,0,0
695643522,2010,1076,move,,0,0
695643530,2008,1094,move,,0,0
695643538,2005,1113,move,,0,0
695643546,2000,1131,move,,0,0
695643554,1995,1151,move,,0,0
695643562,1990,1171,move,,0,0
695643570,1985,1192,move,,0,0
695643578,1980,1212,move,,0,0
695643586,1975,1232,move,,0,0
695643594,1968,1251,move,,0,0
695643602,1960,1269,move,,0,0
695643610,1950,1286,move,,0,0
695643618,1940,1303,move,,0,0
695643626,1926,1318,move,,0,0
695643634,1913,1333,move,,0,0
695643642,1900,1346,move,,0,0
695643650,1888,1359,move,,0,0
695643658,1877,1370,move,,0,0
695643666,1867,1382,move,,0,0
695643674,1860,1391,move,,0,0
695643682,1852,1398,move,,0,0
695643690,1846,1405,move,,0,0
695643698,1841,1411,move,,0,0
695643706,1836,1416,move,,0,0
695643714,1830,1422,move,,0,0
695643722,1826,1427,move,,0,0
695643730,1821,1432,move,,0,0
695643738,1815,1439,move,,0,0
695643746,1810,1445,move,,0,0
695643754,1804,1452,move,,0,0
695643762,1797,1459,move,,0,0
695643770,1789,1467,move,,0,0
695643778,1782,1474,move,,0,0
695643786,1774,1482,move,,0,0
695643794,1767,1487,move,,0,0
695643802,1762,1493,move,,0,0
695643810,1756,1498,move,,0,0
695643818,1751,1504,move,,0,0
695643826,1746,1509,move,,0,0
695643834,1740,1514,move,,0,0
695643842,1735,1520,move,,0,0
695643850,1729,1525,move,,0,0
695643858,1724,1531,move,,0,0
695643866,1718,1536,move,,0,0
695643874,1713,1542,move,,0,0
695643882,1708,1546,move,,0,0
695643890,1703,1549,move,,0,0
695643898,1699,1552,move,,0,0
695643906,1694,1554,move,,0,0
695643914,1689,1557,move,,0,0
695643922,1685,1558,move,,0,0
695643930,1680,1560,move,,0,0
695643938,1675,1561,move,,0,0
695643946,1671,1562,move,,0,0
695643954,1666,1564,move,,0,0
695643962,1661,1565,move,,0,0
695643970,1658,1566,move,,0,0
695643978,1656,1568,move,,0,0
695643986,1654,1569,move,,0,0
695643994,1653,1571,move,,0,0
695644002,1652,1572,move,,0,0
695644010,1651,1573,move,,0,0
695644018,1651,1574,move,,0,0
695644026,1650,1575,move,,0,0
695644042,1650,1575,move,,0,0
695644130,1650,1575,click_down,left,0,0
695644194,1650,1575,click_up,left,0,0
695644250,1650,1575,move,,0,0
695644253,1651,1575,move,,0,0
695644258,1652,1575,move,,0,0
695644266,1653,1575,move,,0,0
695644274,1654,1575,move,,0,0
695644282,1654,1575,move,,0,0
695644290,1655,1575,move,,0,0
695644298,1656,1575,move,,0,0
695644306,1657,1574,move,,0,0
695644314,1659,1573,move,,0,0
695644322,1660,1572,move,,0,0
695644330,1662,1571,move,,0,0
695644338,1663,1569,move,,0,0
695644346,1665,1567,move,,0,0
695644354,1666,1565,move,,0,0
695644362,1668,1561,move,,0,0
695644370,1670,1558,move,,0,0
695644378,1672,1555,move,,0,0
695644386,1675,1550,move,,0,0
695644394,1677,1545,move,,0,0
695644402,1680,1538,move,,0,0
695644410,1683,1531,move,,0,0
695644418,1686,1523,move,,0,0
695644428,1689,1510,move,,0,0
695644439,1692,1496,move,,0,0
695644449,1694,1480,move,,0,0
695644450,1694,1460,move,,0,0
695644458,1694,1440,move,,0,0
695644466,1691,1415,move,,0,0
695644474,1682,1382,move,,0,0
695644482,1670,1338,move,,0,0
695644490,1654,1285,move,,0,0
695644498,1638,1228,move,,0,0
695644506,1621,1163,move,,0,0
695644514,1607,1099,move,,0,0
695644522,1599,1040,move,,0,0
695644530,1594,985,move,,0,0
695644538,1589,935,move,,0,0
695644546,1586,885,move,,0,0
695644554,1584,836,move,,0,0
695644562,1584,791,move,,0,0
695644570,1585,745,move,,0,0
695644578,1587,703,move,,0,0
695644586,1592,661,move,,0,0
695644594,1599,621,move,,0,0
695644602,1605,590,move,,0,0
695644610,1611,562,move,,0,0
695644618,1618,541,move,,0,0
695644626,1625,522,move,,0,0
695644634,1633,507,move,,0,0
695644642,1641,494,move,,0,0
695644650,1651,483,move,,0,0
695644658,1660,474,move,,0,0
695644666,1669,466,move,,0,0
695644674,1677,459,move,,0,0
695644682,1684,452,move,,0,0
695644690,1691,446,move,,0,0
695644698,1699,440,move,,0,0
695644706,1704,435,move,,0,0
695644714,1707,431,move,,0,0
695644722,1710,429,move,,0,0
695644730,1710,428,move,,0,0
695644738,1710,427,move,,0,0
695644754,1710,426,move,,0,0
695644762,1710,426,move,,0,0
695644770,1710,425,move,,0,0
695644778,1709,424,move,,0,0
695644786,1705,422,move,,0,0
695644794,1701,420,move,,0,0
695644802,1690,417,move,,0,0
695644810,1676,414,move,,0,0
695644818,1650,411,move,,0,0
695644826,1609,408,move,,0,0
695644834,1548,408,move,,0,0
695644842,1471,408,move,,0,0
695644850,1376,413,move,,0,0
695644858,1270,423,move,,0,0
695644866,1155,436,move,,0,0
695644874,1039,452,move,,0,0
695644882,936,467,move,,0,0
695644890,840,480,move,,0,0
695644898,757,491,move,,0,0
695644906,690,503,move,,0,0
695644914,634,513,move,,0,0
695644922,594,520,move,,0,0
695644930,559,527,move,,0,0
695644938,535,532,move,,0,0
695644946,517,536,move,,0,0
695644954,500,539,move,,0,0
695644962,490,542,move,,0,0
695644970,481,545,move,,0,0
695644978,477,546,move,,0,0
695644986,473,546,move,,0,0
695644994,473,546,move,,0,0
695645002,472,546,move,,0,0
695645010,471,546,move,,0,0
695645018,470,547,move,,0,0
695645026,468,547,move,,0,0
695645034,464,548,move,,0,0
695645042,455,549,move,,0,0
695645050,445,552,move,,0,0
695645058,434,555,move,,0,0
695645066,424,558,move,,0,0
695645074,413,561,move,,0,0
695645082,404,564,move,,0,0
695645090,397,569,move,,0,0
695645098,392,571,move,,0,0
695645106,389,573,move,,0,0
695645115,386,574,move,,0,0
695645122,385,575,move,,0,0
695645130,384,575,move,,0,0
695645138,383,575,move,,0,0
695647282,383,575,click_down,left,0,0
695647386,383,575,click_up,left,0,0
695647706,383,575,move,,0,0
695647714,387,575,move,,0,0
695647722,393,575,move,,0,0
695647730,399,575,move,,0,0
695647738,407,575,move,,0,0
695647746,417,575,move,,0,0
695647754,430,577,move,,0,0
695647762,442,578,move,,0,0
695647770,458,580,move,,0,0
695647778,474,580,move,,0,0
695647786,492,582,move,,0,0
695647794,510,583,move,,0,0
695647802,530,585,move,,0,0
695647810,550,587,move,,0,0
695647818,572,588,move,,0,0
695647826,594,590,move,,0,0
695647834,619,592,move,,0,0
695647842,646,596,move,,0,0
695647850,676,600,move,,0,0
695647858,711,604,move,,0,0
695647866,746,608,move,,0,0
695647874,784,613,move,,0,0
695647882,819,617,move,,0,0
695647890,854,622,move,,0,0
695647898,888,626,move,,0,0
